,Code,Measure,Gender,Race,Race_type,Location,Location_type,Income,Income_type,Time,Time_type,Value
19,ENTBASICS,%age entered for GCSE English and Maths,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,97.2
20,ENTBASICS,%age entered for GCSE English and Maths,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,95.7
21,ENTBASICS,%age entered for GCSE English and Maths,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,95.4
22,ENTBASICS,%age entered for GCSE English and Maths,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,89.3
23,ENTBASICS,%age entered for GCSE English and Maths,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,98.1
24,ENTBASICS,%age entered for GCSE English and Maths,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,95.4
25,ENTBASICS,%age entered for GCSE English and Maths,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,89.3
26,ENTBASICS,%age entered for GCSE English and Maths,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,96.8
0,F_ATT8,Attainment 8 Total Score,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,10777387.0
1,F_ATT8,Attainment 8 Total Score,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,10090987.25
2,F_ATT8,Attainment 8 Total Score,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,50527.75
3,F_ATT8,Attainment 8 Total Score,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1748.0
4,F_ATT8,Attainment 8 Total Score,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,12387.5
5,F_ATT8,Attainment 8 Total Score,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,621736.5
6,F_ATT8,Attainment 8 Total Score,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,600312.0
7,F_ATT8,Attainment 8 Total Score,Female,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,174736.25
8,F_ATT8,Attainment 8 Total Score,Female,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,70438.0
9,F_ATT8,Attainment 8 Total Score,Female,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,143881.25
10,F_ATT8,Attainment 8 Total Score,Female,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,211256.5
11,F_ATT8,Attainment 8 Total Score,Female,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1348593.0
12,F_ATT8,Attainment 8 Total Score,Female,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,395900.25
13,F_ATT8,Attainment 8 Total Score,Female,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,501520.5
14,F_ATT8,Attainment 8 Total Score,Female,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,220478.0
15,F_ATT8,Attainment 8 Total Score,Female,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,64346.0
16,F_ATT8,Attainment 8 Total Score,Female,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,230694.25
17,F_ATT8,Attainment 8 Total Score,Female,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,724127.0
18,F_ATT8,Attainment 8 Total Score,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,179029.5
19,F_ATT8,Attainment 8 Total Score,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,460801.0
20,F_ATT8,Attainment 8 Total Score,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,84296.5
21,F_ATT8,Attainment 8 Total Score,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,204349.5
22,F_ATT8,Attainment 8 Total Score,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,131607.5
23,F_ATT8,Attainment 8 Total Score,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,64346.0
24,F_ATT8,Attainment 8 Total Score,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,204349.5
25,F_ATT8,Attainment 8 Total Score,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,131607.5
26,F_ATT8,Attainment 8 Total Score,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,13850722.0
0,F_P8SCORE,Progress 8 Total Score,Female,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,10379.01
1,F_P8SCORE,Progress 8 Total Score,Female,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,5581.137
2,F_P8SCORE,Progress 8 Total Score,Female,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,179.239
3,F_P8SCORE,Progress 8 Total Score,Female,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-51.536
4,F_P8SCORE,Progress 8 Total Score,Female,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-230.076
5,F_P8SCORE,Progress 8 Total Score,Female,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,4900.246
6,F_P8SCORE,Progress 8 Total Score,Female,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1093.492
7,F_P8SCORE,Progress 8 Total Score,Female,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-315.885
8,F_P8SCORE,Progress 8 Total Score,Female,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,252.313
9,F_P8SCORE,Progress 8 Total Score,Female,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,500.118
10,F_P8SCORE,Progress 8 Total Score,Female,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,656.946
11,F_P8SCORE,Progress 8 Total Score,Female,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,10352.941
12,F_P8SCORE,Progress 8 Total Score,Female,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,3582.589
13,F_P8SCORE,Progress 8 Total Score,Female,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2805.254
14,F_P8SCORE,Progress 8 Total Score,Female,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1846.568
15,F_P8SCORE,Progress 8 Total Score,Female,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,630.043
16,F_P8SCORE,Progress 8 Total Score,Female,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2118.53
17,F_P8SCORE,Progress 8 Total Score,Female,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,4319.615
18,F_P8SCORE,Progress 8 Total Score,Female,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,158.462
19,F_P8SCORE,Progress 8 Total Score,Female,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,3742.937
20,F_P8SCORE,Progress 8 Total Score,Female,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,418.216
21,F_P8SCORE,Progress 8 Total Score,Female,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1835.542
22,F_P8SCORE,Progress 8 Total Score,Female,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-477.113
23,F_P8SCORE,Progress 8 Total Score,Female,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,630.043
24,F_P8SCORE,Progress 8 Total Score,Female,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1835.542
25,F_P8SCORE,Progress 8 Total Score,Female,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-477.113
26,F_P8SCORE,Progress 8 Total Score,Female,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,28133.53
0,M_ATT8,Attainment 8 Total Score,Male,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,10221472.75
1,M_ATT8,Attainment 8 Total Score,Male,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,9575859.25
2,M_ATT8,Attainment 8 Total Score,Male,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,46107.75
3,M_ATT8,Attainment 8 Total Score,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1827.0
4,M_ATT8,Attainment 8 Total Score,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,10223.5
5,M_ATT8,Attainment 8 Total Score,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,587455.25
6,M_ATT8,Attainment 8 Total Score,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,554439.5
7,M_ATT8,Attainment 8 Total Score,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,156916.0
8,M_ATT8,Attainment 8 Total Score,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,64505.0
9,M_ATT8,Attainment 8 Total Score,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,133558.25
10,M_ATT8,Attainment 8 Total Score,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,199460.25
11,M_ATT8,Attainment 8 Total Score,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1338485.5
12,M_ATT8,Attainment 8 Total Score,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,404416.5
13,M_ATT8,Attainment 8 Total Score,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,488832.75
14,M_ATT8,Attainment 8 Total Score,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,213041.0
15,M_ATT8,Attainment 8 Total Score,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,61984.5
16,M_ATT8,Attainment 8 Total Score,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,232195.25
17,M_ATT8,Attainment 8 Total Score,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,634484.75
18,M_ATT8,Attainment 8 Total Score,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,148530.5
19,M_ATT8,Attainment 8 Total Score,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,412501.75
20,M_ATT8,Attainment 8 Total Score,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,73452.5
21,M_ATT8,Attainment 8 Total Score,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,203364.25
22,M_ATT8,Attainment 8 Total Score,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,122465.0
23,M_ATT8,Attainment 8 Total Score,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,61984.5
24,M_ATT8,Attainment 8 Total Score,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,203364.25
25,M_ATT8,Attainment 8 Total Score,Male,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,122465.0
26,M_ATT8,Attainment 8 Total Score,Male,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,13136696.25
0,M_P8SCORE,Progress 8 Total Score,Male,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-46200.939
1,M_P8SCORE,Progress 8 Total Score,Male,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-48193.86
2,M_P8SCORE,Progress 8 Total Score,Male,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-63.231
3,M_P8SCORE,Progress 8 Total Score,Male,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-80.788
4,M_P8SCORE,Progress 8 Total Score,Male,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-242.391
5,M_P8SCORE,Progress 8 Total Score,Male,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2379.331
6,M_P8SCORE,Progress 8 Total Score,Male,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-1988.746
7,M_P8SCORE,Progress 8 Total Score,Male,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1545.837
8,M_P8SCORE,Progress 8 Total Score,Male,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-167.702
9,M_P8SCORE,Progress 8 Total Score,Male,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-50.719
10,M_P8SCORE,Progress 8 Total Score,Male,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-224.488
11,M_P8SCORE,Progress 8 Total Score,Male,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,4029.27
12,M_P8SCORE,Progress 8 Total Score,Male,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2280.087
13,M_P8SCORE,Progress 8 Total Score,Male,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-246.971
14,M_P8SCORE,Progress 8 Total Score,Male,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,714.509
15,M_P8SCORE,Progress 8 Total Score,Male,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,457.601
16,M_P8SCORE,Progress 8 Total Score,Male,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1281.645
17,M_P8SCORE,Progress 8 Total Score,Male,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-116.898
18,M_P8SCORE,Progress 8 Total Score,Male,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1160.274
19,M_P8SCORE,Progress 8 Total Score,Male,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1216.664
20,M_P8SCORE,Progress 8 Total Score,Male,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-173.288
21,M_P8SCORE,Progress 8 Total Score,Male,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1148.359
22,M_P8SCORE,Progress 8 Total Score,Male,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1107.339
23,M_P8SCORE,Progress 8 Total Score,Male,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,457.601
24,M_P8SCORE,Progress 8 Total Score,Male,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1148.359
25,M_P8SCORE,Progress 8 Total Score,Male,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-1107.339
26,M_P8SCORE,Progress 8 Total Score,Male,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,-43778.692
0,ATT8,Attainment 8 Total Score,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,20998859.75
1,ATT8,Attainment 8 Total Score,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,19666846.5
2,ATT8,Attainment 8 Total Score,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,96635.5
3,ATT8,Attainment 8 Total Score,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,3575.0
4,ATT8,Attainment 8 Total Score,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,22611.0
5,ATT8,Attainment 8 Total Score,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1209191.75
6,ATT8,Attainment 8 Total Score,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1154751.5
7,ATT8,Attainment 8 Total Score,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,331652.25
8,ATT8,Attainment 8 Total Score,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,134943.0
9,ATT8,Attainment 8 Total Score,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,277439.5
10,ATT8,Attainment 8 Total Score,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,410716.75
11,ATT8,Attainment 8 Total Score,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,2687078.5
12,ATT8,Attainment 8 Total Score,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,800316.75
13,ATT8,Attainment 8 Total Score,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,990353.25
14,ATT8,Attainment 8 Total Score,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,433519.0
15,ATT8,Attainment 8 Total Score,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,126330.5
16,ATT8,Attainment 8 Total Score,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,462889.5
17,ATT8,Attainment 8 Total Score,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,1358611.75
18,ATT8,Attainment 8 Total Score,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,327560.0
19,ATT8,Attainment 8 Total Score,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,873302.75
20,ATT8,Attainment 8 Total Score,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,157749.0
21,ATT8,Attainment 8 Total Score,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,407713.75
22,ATT8,Attainment 8 Total Score,,Unclassified,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,254072.5
23,ATT8,Attainment 8 Total Score,,CHINESE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,126330.5
24,ATT8,Attainment 8 Total Score,,OTHER,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,407713.75
25,ATT8,Attainment 8 Total Score,,NONCLASSIFIED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,254072.5
26,ATT8,Attainment 8 Total Score,,All pupils,ALL,England,Country,All,FSM,2015-16,Academic Year,26987418.25
0,P8SCORE,Progress 8 Total Score,,WHITE,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-35821.929
1,P8SCORE,Progress 8 Total Score,,White British,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-42612.723
2,P8SCORE,Progress 8 Total Score,,White Irish,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,116.008
3,P8SCORE,Progress 8 Total Score,,Traveller of Irish heritage,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-132.324
4,P8SCORE,Progress 8 Total Score,,Gypsy/Roma,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-472.467
5,P8SCORE,Progress 8 Total Score,,Any other white background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,7279.577
6,P8SCORE,Progress 8 Total Score,,MIXED,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,-895.254
7,P8SCORE,Progress 8 Total Score,,White and Black Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1861.722
8,P8SCORE,Progress 8 Total Score,,White and Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,84.611
9,P8SCORE,Progress 8 Total Score,,White and Asian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,449.399
10,P8SCORE,Progress 8 Total Score,,Any other mixed background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,432.458
11,P8SCORE,Progress 8 Total Score,,ASIAN,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,14382.211
12,P8SCORE,Progress 8 Total Score,,Indian,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,5862.676
13,P8SCORE,Progress 8 Total Score,,Pakistani,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2558.283
14,P8SCORE,Progress 8 Total Score,,Bangladeshi,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2561.077
15,P8SCORE,Progress 8 Total Score,,Chinese,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,1087.644
16,P8SCORE,Progress 8 Total Score,,Any other Asian background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,3400.175
17,P8SCORE,Progress 8 Total Score,,BLACK,ONS_2001_5,England,Country,All,FSM,2015-16,Academic Year,4202.717
18,P8SCORE,Progress 8 Total Score,,Caribbean,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,-1001.812
19,P8SCORE,Progress 8 Total Score,,Black African,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,4959.601
20,P8SCORE,Progress 8 Total Score,,Any other black background,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,244.928
21,P8SCORE,Progress 8 Total Score,,Other,ONS_18+1,England,Country,All,FSM,2015-16,Academic Year,2983.901
